city,state,stars,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids,goodForGroups
Las Vegas,NV,3,FALSE,beer_and_wine,very_loud,casual,2,FALSE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Montreal,QC,3,TRUE,none,loud,casual,2,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Edinburgh,EDH,4.5,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,BLANK,TRUE,BLANK,BLANK,1
Kitchener,ON,4,TRUE,beer_and_wine,quiet,casual,2,TRUE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Pittsburgh,PA,3.5,FALSE,none,average,casual,1,TRUE,FALSE,BLANK,FALSE,TRUE,BLANK,0
Montral,QC,3.5,TRUE,none,average,casual,1,TRUE,TRUE,BLANK,FALSE,BLANK,BLANK,0
Madison,WI,3,FALSE,beer_and_wine,average,casual,3,TRUE,TRUE,BLANK,FALSE,BLANK,BLANK,0
Pittsburgh,PA,3,TRUE,none,loud,casual,1,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,0
Pittsburgh,PA,3.5,FALSE,none,quiet,casual,2,FALSE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Pittsburgh,PA,3,FALSE,none,average,casual,1,FALSE,FALSE,BLANK,TRUE,BLANK,BLANK,1
Tempe,AZ,2.5,TRUE,none,quiet,casual,1,TRUE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Pittsburgh,PA,3.5,TRUE,none,quiet,casual,1,BLANK,TRUE,BLANK,FALSE,BLANK,BLANK,1
Saint-Laurent,QC,3,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,BLANK,TRUE,BLANK,BLANK,1
Pittsburgh,PA,4,FALSE,full_bar,quiet,casual,3,BLANK,TRUE,BLANK,TRUE,BLANK,BLANK,1
Waterloo,ON,4,TRUE,none,quiet,casual,1,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Pittsburgh,PA,2.5,TRUE,none,quiet,casual,2,TRUE,FALSE,BLANK,FALSE,TRUE,BLANK,1
Gilbert,AZ,4.5,TRUE,none,quiet,casual,1,FALSE,TRUE,BLANK,TRUE,BLANK,BLANK,1
Glendale,AZ,2.5,FALSE,none,BLANK,casual,1,TRUE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Charlotte,NC,3.5,TRUE,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Glendale,AZ,3,FALSE,none,average,casual,2,BLANK,TRUE,BLANK,TRUE,TRUE,BLANK,1
Phoenix,AZ,3,FALSE,full_bar,BLANK,casual,2,TRUE,TRUE,BLANK,TRUE,BLANK,BLANK,1
Montral,QC,4,TRUE,none,average,casual,1,FALSE,TRUE,BLANK,TRUE,BLANK,BLANK,1
Montreal,QC,3.5,TRUE,none,loud,casual,3,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Charlotte,NC,4.5,FALSE,beer_and_wine,BLANK,casual,2,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Edinburgh,EDH,4.5,TRUE,full_bar,quiet,dressy,2,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Charlotte,NC,4.5,TRUE,none,average,BLANK,3,BLANK,TRUE,yes,TRUE,BLANK,BLANK,1
Waterloo,ON,3.5,FALSE,full_bar,average,casual,3,FALSE,TRUE,BLANK,TRUE,BLANK,BLANK,0
Montral,QC,3.5,FALSE,full_bar,average,dressy,4,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Montral,QC,2.5,TRUE,none,very_loud,casual,2,BLANK,FALSE,BLANK,FALSE,FALSE,BLANK,1
Pittsburgh,PA,4.5,TRUE,none,average,casual,1,FALSE,FALSE,BLANK,FALSE,BLANK,BLANK,0
Mesa,AZ,2.5,TRUE,none,quiet,casual,2,FALSE,TRUE,BLANK,BLANK,BLANK,BLANK,1
Phoenix,AZ,2.5,FALSE,beer_and_wine,BLANK,casual,1,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,1
Pittsburgh,PA,2,FALSE,full_bar,loud,BLANK,4,BLANK,TRUE,yes,FALSE,BLANK,BLANK,0
Montreal,QC,3.5,TRUE,full_bar,average,casual,2,TRUE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Madison,WI,3,FALSE,full_bar,BLANK,casual,2,FALSE,TRUE,BLANK,TRUE,BLANK,BLANK,0
Waterloo,ON,4.5,TRUE,none,average,casual,1,TRUE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Dollard-des-Ormeaux,QC,4,TRUE,full_bar,average,casual,4,BLANK,TRUE,BLANK,TRUE,BLANK,BLANK,1
Montral,QC,4.5,TRUE,beer_and_wine,quiet,casual,2,TRUE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Tempe,AZ,4,FALSE,none,average,casual,2,BLANK,TRUE,BLANK,FALSE,TRUE,BLANK,1
Phoenix,AZ,3.5,FALSE,none,quiet,casual,2,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Fitchburg,WI,4.5,TRUE,full_bar,BLANK,casual,2,FALSE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Surprise,AZ,4,TRUE,none,BLANK,casual,1,TRUE,FALSE,BLANK,FALSE,BLANK,BLANK,0
Mesa,AZ,2,TRUE,none,quiet,casual,1,FALSE,FALSE,BLANK,FALSE,BLANK,BLANK,0
Scottsdale,AZ,3.5,FALSE,full_bar,BLANK,casual,2,FALSE,TRUE,yes,FALSE,BLANK,BLANK,1
Montreal,QC,3.5,TRUE,none,quiet,casual,2,BLANK,TRUE,BLANK,FALSE,BLANK,BLANK,0
Montreal,QC,3.5,TRUE,none,average,casual,3,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Paradise,NV,3.5,TRUE,none,very_loud,casual,2,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,0
Montral,QC,3.5,TRUE,none,very_loud,casual,1,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,1
Montral,QC,4,TRUE,full_bar,loud,BLANK,2,BLANK,TRUE,outdoor,FALSE,BLANK,BLANK,1
Phoenix,AZ,2.5,TRUE,full_bar,very_loud,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,0
Charlotte,NC,3,FALSE,full_bar,quiet,casual,2,BLANK,FALSE,BLANK,BLANK,BLANK,BLANK,1
Edinburgh,EDH,3,TRUE,none,quiet,casual,1,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Edinburgh,EDH,2.5,TRUE,full_bar,average,BLANK,2,BLANK,BLANK,outdoor,TRUE,BLANK,BLANK,1
Montral,QC,4,TRUE,full_bar,average,casual,2,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Belmont,NC,3,TRUE,none,quiet,casual,2,TRUE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Phoenix,AZ,3,TRUE,none,loud,casual,2,TRUE,FALSE,BLANK,FALSE,FALSE,BLANK,0
Phoenix,AZ,3.5,TRUE,none,quiet,casual,1,TRUE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Montreal,QC,2.5,TRUE,none,average,casual,2,FALSE,BLANK,BLANK,TRUE,BLANK,BLANK,1
Montreal,QC,3.5,TRUE,full_bar,loud,BLANK,3,BLANK,BLANK,no,FALSE,BLANK,BLANK,1
Edinburgh,EDH,3.5,TRUE,full_bar,loud,BLANK,2,BLANK,BLANK,outdoor,TRUE,BLANK,BLANK,0
Las Vegas,NV,4,TRUE,full_bar,average,BLANK,1,BLANK,TRUE,yes,FALSE,BLANK,BLANK,1
Montral,QC,4.5,TRUE,none,quiet,casual,2,FALSE,TRUE,BLANK,BLANK,BLANK,BLANK,1
Casa Grande,AZ,4,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,0
North Las Vegas,NV,4.5,TRUE,none,average,casual,2,FALSE,TRUE,BLANK,BLANK,BLANK,BLANK,1
Montreal,QC,4,TRUE,full_bar,quiet,casual,3,BLANK,FALSE,BLANK,FALSE,BLANK,BLANK,1
Mesa,AZ,3,TRUE,none,BLANK,casual,1,TRUE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Pittsburgh,PA,5,TRUE,none,quiet,casual,1,FALSE,BLANK,BLANK,FALSE,FALSE,BLANK,1
Chandler,AZ,1.5,TRUE,none,BLANK,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Montreal,QC,2.5,TRUE,none,average,dressy,3,BLANK,TRUE,BLANK,BLANK,BLANK,BLANK,1
Montral,QC,4.5,TRUE,none,average,casual,1,FALSE,FALSE,BLANK,TRUE,BLANK,BLANK,0
Phoenix,AZ,2.5,TRUE,none,average,casual,2,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Phoenix,AZ,3.5,TRUE,none,very_loud,casual,1,TRUE,TRUE,BLANK,FALSE,BLANK,BLANK,0
Phoenix,AZ,3,TRUE,none,average,casual,1,FALSE,FALSE,BLANK,TRUE,TRUE,BLANK,1
Pittsburgh,PA,4,TRUE,full_bar,average,casual,2,FALSE,FALSE,BLANK,FALSE,TRUE,BLANK,1
Middleton,WI,4,TRUE,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Montreal,QC,3,TRUE,full_bar,average,casual,3,TRUE,TRUE,BLANK,TRUE,BLANK,BLANK,1
Montral,QC,3,TRUE,full_bar,loud,casual,2,TRUE,FALSE,BLANK,TRUE,FALSE,BLANK,1
Montral,QC,2.5,TRUE,beer_and_wine,BLANK,casual,1,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Las Vegas,NV,3.5,TRUE,none,quiet,casual,2,FALSE,BLANK,BLANK,TRUE,TRUE,BLANK,1
Montreal,QC,3.5,TRUE,none,loud,casual,1,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,0
Saint Jacobs,ON,3,TRUE,none,BLANK,casual,2,TRUE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Las Vegas,NV,4,FALSE,full_bar,average,casual,2,TRUE,TRUE,BLANK,FALSE,BLANK,BLANK,0
Las Vegas,NV,2.5,FALSE,full_bar,quiet,casual,3,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Montral,QC,3,TRUE,full_bar,quiet,dressy,4,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Henderson,NV,1.5,TRUE,none,BLANK,casual,2,FALSE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Pittsburgh,PA,2,TRUE,none,BLANK,casual,1,FALSE,TRUE,BLANK,TRUE,BLANK,BLANK,1
Phoenix,AZ,3,FALSE,full_bar,BLANK,casual,2,FALSE,TRUE,BLANK,TRUE,BLANK,FALSE,1
Apache Junction,AZ,2,TRUE,beer_and_wine,average,casual,2,TRUE,BLANK,BLANK,FALSE,FALSE,BLANK,1
Matthews,NC,4,TRUE,none,BLANK,casual,1,TRUE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Chandler,AZ,3.5,FALSE,full_bar,BLANK,casual,2,FALSE,BLANK,BLANK,FALSE,BLANK,TRUE,1
Las Vegas,NV,3.5,TRUE,full_bar,average,BLANK,2,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,1
Montral,QC,4,TRUE,full_bar,loud,BLANK,2,BLANK,FALSE,outdoor,FALSE,BLANK,BLANK,1
Edinburgh,EDH,3.5,TRUE,none,average,casual,3,BLANK,FALSE,BLANK,FALSE,BLANK,BLANK,1
Mesa,AZ,4,TRUE,none,BLANK,casual,1,FALSE,BLANK,BLANK,TRUE,TRUE,BLANK,0
Charlotte,NC,4.5,TRUE,none,BLANK,casual,2,FALSE,FALSE,BLANK,FALSE,BLANK,BLANK,0
Phoenix,AZ,1.5,TRUE,none,quiet,casual,1,BLANK,TRUE,BLANK,FALSE,BLANK,BLANK,1
Scottsdale,AZ,3.5,FALSE,full_bar,BLANK,casual,2,FALSE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Glendale,AZ,2.5,TRUE,none,BLANK,casual,1,FALSE,FALSE,BLANK,TRUE,BLANK,BLANK,0
Goodyear,AZ,4.5,TRUE,none,loud,casual,1,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Las Vegas,NV,3.5,TRUE,none,BLANK,BLANK,2,TRUE,FALSE,BLANK,BLANK,FALSE,BLANK,0
Matthews,NC,2,TRUE,none,BLANK,casual,1,FALSE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Tempe,AZ,2.5,FALSE,none,BLANK,casual,1,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Phoenix,AZ,3,FALSE,full_bar,BLANK,casual,2,FALSE,TRUE,BLANK,TRUE,BLANK,TRUE,1
Las Vegas,NV,3,TRUE,full_bar,average,casual,2,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Las Vegas,NV,3,TRUE,none,BLANK,casual,2,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Cote-Saint-Luc,QC,3,TRUE,none,BLANK,casual,1,TRUE,FALSE,BLANK,FALSE,BLANK,BLANK,0
Las Vegas,NV,2.5,TRUE,beer_and_wine,quiet,casual,1,TRUE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Phoenix,AZ,4.5,TRUE,none,BLANK,casual,2,FALSE,TRUE,BLANK,BLANK,BLANK,BLANK,1
Las Vegas,NV,4,FALSE,full_bar,BLANK,casual,2,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Scottsdale,AZ,3.5,TRUE,full_bar,quiet,dressy,2,FALSE,TRUE,BLANK,TRUE,BLANK,BLANK,1
Montreal,QC,3,TRUE,full_bar,BLANK,casual,2,TRUE,TRUE,BLANK,BLANK,TRUE,BLANK,1
Montreal,QC,2,TRUE,none,BLANK,casual,2,FALSE,TRUE,BLANK,TRUE,BLANK,BLANK,1
Montreal,QC,3,TRUE,none,quiet,dressy,4,BLANK,TRUE,BLANK,FALSE,BLANK,BLANK,0
Phoenix,AZ,3.5,FALSE,none,BLANK,casual,1,TRUE,TRUE,BLANK,TRUE,BLANK,BLANK,0
Chandler,AZ,3.5,FALSE,none,BLANK,casual,2,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Mesa,AZ,2,FALSE,none,BLANK,casual,2,TRUE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Karlsruhe,BW,4,TRUE,beer_and_wine,BLANK,BLANK,2,FALSE,BLANK,outdoor,TRUE,BLANK,BLANK,0
Champaign,IL,2,TRUE,full_bar,very_loud,BLANK,3,BLANK,TRUE,yes,FALSE,BLANK,BLANK,0
Las Vegas,NV,3.5,TRUE,full_bar,BLANK,casual,2,FALSE,TRUE,BLANK,FALSE,BLANK,TRUE,1
Montreal,QC,4.5,TRUE,full_bar,BLANK,casual,2,BLANK,TRUE,BLANK,TRUE,BLANK,BLANK,1
Concord,NC,1.5,FALSE,none,BLANK,casual,1,FALSE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Charlotte,NC,3.5,FALSE,none,BLANK,casual,2,BLANK,FALSE,BLANK,TRUE,BLANK,BLANK,1
Edinburgh,EDH,3,TRUE,none,BLANK,casual,2,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Tempe,AZ,3,FALSE,none,BLANK,casual,1,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Pittsburgh,PA,2.5,FALSE,full_bar,BLANK,casual,2,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,0
Madison,WI,4,FALSE,full_bar,BLANK,casual,1,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Chandler,AZ,3,TRUE,none,quiet,casual,1,TRUE,TRUE,BLANK,FALSE,TRUE,BLANK,0
Las Vegas,NV,4.5,FALSE,none,quiet,casual,1,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Las Vegas,NV,3.5,FALSE,beer_and_wine,average,casual,1,BLANK,FALSE,BLANK,FALSE,BLANK,BLANK,1
Tempe,AZ,2.5,FALSE,none,BLANK,casual,1,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Las Vegas,NV,4,FALSE,none,BLANK,casual,1,TRUE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Charlotte,NC,3.5,FALSE,none,BLANK,casual,1,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Mesa,AZ,3,TRUE,none,quiet,casual,2,TRUE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Las Vegas,NV,2,FALSE,none,quiet,casual,1,TRUE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Montral,QC,4,FALSE,full_bar,BLANK,BLANK,1,BLANK,TRUE,no,FALSE,BLANK,BLANK,0
Mesa,AZ,3,FALSE,none,BLANK,casual,1,FALSE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Avondale,AZ,2,TRUE,none,quiet,casual,2,TRUE,FALSE,BLANK,FALSE,BLANK,BLANK,0
Glendale,AZ,3,TRUE,none,BLANK,casual,1,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Phoenix,AZ,1.5,TRUE,none,BLANK,casual,1,TRUE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Phoenix,AZ,2.5,TRUE,none,quiet,casual,1,TRUE,BLANK,BLANK,FALSE,TRUE,BLANK,0
Las Vegas,NV,4.5,TRUE,none,BLANK,casual,1,FALSE,FALSE,BLANK,BLANK,BLANK,BLANK,1
Montral,QC,3,TRUE,none,BLANK,casual,2,TRUE,FALSE,BLANK,FALSE,TRUE,BLANK,1
Las Vegas,NV,1.5,TRUE,none,average,casual,2,TRUE,BLANK,BLANK,FALSE,FALSE,BLANK,0
Las Vegas,NV,2,FALSE,full_bar,BLANK,BLANK,3,BLANK,TRUE,yes,TRUE,BLANK,BLANK,1
Montreal,QC,4,TRUE,none,quiet,casual,1,FALSE,BLANK,BLANK,TRUE,BLANK,BLANK,0
Edinburgh,EDH,3,TRUE,full_bar,BLANK,BLANK,2,BLANK,FALSE,no,BLANK,BLANK,BLANK,1
Gilbert,AZ,3.5,TRUE,none,BLANK,casual,1,TRUE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Las Vegas,NV,4.5,FALSE,none,average,BLANK,BLANK,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Phoenix,AZ,2.5,TRUE,full_bar,BLANK,BLANK,1,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,1
Las Vegas,NV,4.5,TRUE,none,BLANK,casual,1,TRUE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Scottsdale,AZ,3,TRUE,none,BLANK,casual,1,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Anjou,QC,4,TRUE,full_bar,average,casual,2,FALSE,FALSE,BLANK,BLANK,BLANK,BLANK,1
Sun City,AZ,1,FALSE,none,BLANK,casual,1,FALSE,BLANK,BLANK,FALSE,FALSE,BLANK,0
Las Vegas,NV,4,TRUE,none,BLANK,casual,1,TRUE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Phoenix,AZ,3.5,TRUE,full_bar,BLANK,BLANK,1,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Phoenix,AZ,4.5,TRUE,full_bar,BLANK,casual,1,FALSE,FALSE,BLANK,TRUE,BLANK,BLANK,1
Phoenix,AZ,2.5,TRUE,none,BLANK,casual,BLANK,TRUE,TRUE,BLANK,FALSE,FALSE,BLANK,0
Las Vegas,NV,3.5,FALSE,full_bar,BLANK,casual,1,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Chandler,AZ,3,TRUE,none,BLANK,casual,1,TRUE,FALSE,BLANK,FALSE,BLANK,BLANK,0
Mesa,AZ,4,TRUE,none,BLANK,casual,1,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,0
Verona,PA,3.5,TRUE,none,BLANK,casual,2,FALSE,BLANK,BLANK,TRUE,BLANK,BLANK,1
West Mifflin,PA,4,TRUE,none,BLANK,casual,2,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Gilbert,AZ,3.5,TRUE,none,BLANK,BLANK,2,BLANK,TRUE,BLANK,BLANK,BLANK,BLANK,0
Scottsdale,AZ,3,FALSE,full_bar,quiet,BLANK,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,1
Glendale,AZ,3,TRUE,none,average,BLANK,BLANK,FALSE,TRUE,BLANK,BLANK,BLANK,BLANK,0
Edinburgh,EDH,4,TRUE,none,BLANK,casual,1,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Henderson,NV,4.5,TRUE,none,BLANK,casual,1,FALSE,BLANK,BLANK,TRUE,BLANK,BLANK,1
Indian Land,SC,3.5,TRUE,none,BLANK,casual,1,FALSE,BLANK,BLANK,TRUE,BLANK,BLANK,1
Las Vegas,NV,5,TRUE,full_bar,average,BLANK,3,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,1
Charlotte,NC,2.5,TRUE,none,quiet,BLANK,BLANK,FALSE,FALSE,BLANK,BLANK,BLANK,BLANK,0
Madison,WI,2.5,TRUE,none,BLANK,casual,1,TRUE,TRUE,BLANK,BLANK,BLANK,BLANK,0
Edinburgh,EDH,3,TRUE,none,average,BLANK,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Montral,QC,3,TRUE,none,average,casual,2,TRUE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Pittsburgh,PA,3.5,TRUE,full_bar,quiet,BLANK,1,BLANK,BLANK,yes,FALSE,BLANK,BLANK,1
Charlotte,NC,4,TRUE,none,BLANK,BLANK,1,FALSE,FALSE,BLANK,BLANK,BLANK,BLANK,0
Gilbert,AZ,4,TRUE,none,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Edinburgh,EDH,3.5,TRUE,full_bar,BLANK,BLANK,2,BLANK,TRUE,outdoor,FALSE,BLANK,BLANK,1
Montral,QC,4,FALSE,none,quiet,casual,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,1
Peoria,AZ,3.5,TRUE,none,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,0
Dollard-Des-Ormeaux,QC,3,TRUE,none,BLANK,casual,2,TRUE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Madison,WI,3,TRUE,full_bar,BLANK,BLANK,3,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,1
Edinburgh,MLN,4,FALSE,full_bar,average,BLANK,2,BLANK,BLANK,no,FALSE,BLANK,BLANK,1
Pittsburgh,PA,2.5,TRUE,none,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Madison,WI,2.5,TRUE,none,BLANK,casual,2,TRUE,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,5,TRUE,full_bar,BLANK,BLANK,BLANK,BLANK,BLANK,yes,FALSE,BLANK,BLANK,0
Edinburgh,EDH,3.5,TRUE,full_bar,BLANK,BLANK,2,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Edinburgh,EDH,3,FALSE,full_bar,BLANK,BLANK,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Las Vegas,NV,3,TRUE,none,average,casual,BLANK,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Montral,QC,3.5,TRUE,none,BLANK,casual,BLANK,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Henderson,NV,3.5,TRUE,none,BLANK,casual,1,TRUE,BLANK,BLANK,FALSE,FALSE,BLANK,1
Scottsdale,AZ,4.5,FALSE,none,BLANK,BLANK,2,BLANK,BLANK,no,BLANK,BLANK,BLANK,0
Pittsburgh,PA,4,FALSE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Pittsburgh,PA,4,FALSE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Montreal,QC,3.5,TRUE,none,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,2,TRUE,none,BLANK,casual,1,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Scottsdale,AZ,4,FALSE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Champaign,IL,3,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Pittsburgh,PA,4,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Sun Prairie,WI,4,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Madison,WI,4.5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Las Vegas,NV,5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Phoenix,AZ,3.5,FALSE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Montral,QC,4,TRUE,none,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Scottsdale,AZ,3.5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Tempe,AZ,5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,1.5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Henderson,NV,4,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Las Vegas,NV,1,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Fort Mill,SC,5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Champaign,IL,5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Phoenix,AZ,3.5,TRUE,none,BLANK,BLANK,2,TRUE,BLANK,BLANK,BLANK,BLANK,BLANK,0
Phoenix,AZ,5,FALSE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Pittsburgh,PA,3.5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Mint Hill,NC,4,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Madison,WI,4.5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Phoenix,AZ,3,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Mesa,AZ,3.5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Chandler,AZ,3.5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Phoenix,AZ,4,FALSE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,4,FALSE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Glendale,AZ,2,TRUE,none,BLANK,BLANK,4,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,3,TRUE,none,BLANK,casual,BLANK,TRUE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Tempe,AZ,4.5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
